,index,Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id,P_OTHER
3472,169611,169611,587730772799914495,21:39:38.46,+10:21:22.1,29,0.069,0.862,0.034,0.034,0.0,0.0,0.931,0.036,0.964,1,0,0,390429_4766,0.103
3473,169620,169620,587741816231887123,07:57:08.04,+10:35:47.8,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391037_4496,0.0
3474,169646,169646,587742009505874148,08:05:34.10,+10:23:36.2,28,0.036,0.929,0.0,0.036,0.0,0.0,0.964,0.036,0.964,1,0,0,391046_202,0.072
3475,169686,169686,587742008969920918,08:14:06.65,+10:35:41.7,33,0.0,0.939,0.03,0.03,0.0,0.0,1.0,0.0,1.0,1,0,0,391054_4968,0.03
3476,169877,169877,587735349091107149,09:04:25.94,+10:28:14.9,59,0.0,0.949,0.017,0.034,0.0,0.0,1.0,0.0,1.0,1,0,0,391104_1738,0.034
3477,169899,169899,588017678229438735,09:06:59.38,+10:25:35.8,57,0.018,0.982,0.0,0.0,0.0,0.0,0.982,0.007,0.993,1,0,0,391106_956,0.018
3478,169912,169912,587735348554957078,09:11:16.45,+10:31:24.8,31,0.0,0.968,0.032,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391110_2466,0.0
3479,170010,170010,587735347483640089,09:34:02.54,+10:31:27.6,29,0.034,0.966,0.0,0.0,0.0,0.0,0.966,0.022,0.978,1,0,0,391133_2581,0.034
3480,170059,170059,587734950199427218,09:40:56.96,+10:35:59.9,27,0.037,0.926,0.0,0.0,0.0,0.037,0.926,0.007,0.955,1,0,0,391140_4189,0.074
3481,170128,170128,587735344264904722,09:56:03.97,+10:29:55.9,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391154_2229,0.0
3482,170274,170274,587734948593139880,10:21:28.86,+10:33:49.0,30,0.1,0.833,0.033,0.0,0.033,0.0,0.867,0.081,0.885,1,0,0,391179_3310,0.133
3483,170278,170278,587734948593205512,10:21:49.89,+10:30:49.8,24,0.0,0.958,0.0,0.042,0.0,0.0,1.0,0.0,1.0,1,0,0,391180_2601,0.042
3484,170330,170330,587734948056924263,10:27:19.84,+10:23:40.7,54,0.0,0.944,0.019,0.0,0.019,0.019,0.963,0.0,0.963,1,0,0,391185_339,0.038
3485,170378,170378,587734948057055435,10:28:42.72,+10:26:27.6,28,0.0,0.929,0.036,0.036,0.0,0.0,1.0,0.0,1.0,1,0,0,391187_1130,0.036
3486,170520,170520,587734947522740233,10:52:25.98,+10:32:50.1,30,0.033,0.933,0.0,0.033,0.0,0.0,0.967,0.033,0.967,1,0,0,391210_3173,0.066
3487,170555,170555,588017565212606513,10:58:31.74,+10:34:17.7,27,0.0,0.963,0.037,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391216_2936,0.0
3488,170619,170619,587732772659134652,11:05:11.63,+10:26:59.7,47,0.021,0.83,0.0,0.064,0.085,0.0,0.894,0.009,0.906,1,0,0,391223_1554,0.17
3489,170634,170634,587732772659527839,11:08:28.97,+10:29:11.8,40,0.025,0.85,0.0,0.125,0.0,0.0,0.975,0.025,0.975,1,0,0,391226_1721,0.15
3490,170715,170715,587734893823197235,11:25:41.94,+10:26:34.7,56,0.071,0.857,0.0,0.054,0.018,0.0,0.911,0.029,0.952,1,0,0,391243_1402,0.143
3491,170760,170760,587732772125343827,11:33:21.59,+10:24:40.6,26,0.077,0.808,0.077,0.038,0.0,0.0,0.923,0.018,0.982,1,0,0,391250_897,0.115
3492,170795,170795,587732772126130312,11:40:39.16,+10:28:08.0,62,0.016,0.887,0.016,0.081,0.0,0.0,0.984,0.016,0.984,1,0,0,391257_2420,0.097
3493,170871,170871,587732772126654612,11:45:48.48,+10:28:36.8,25,0.0,0.92,0.08,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391263_1975,0.0
3494,170914,170914,587734893826015411,11:52:18.09,+10:35:52.5,37,0.0,0.973,0.027,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391269_4542,0.0
3495,170934,170934,587732772127768739,11:56:00.78,+10:34:28.3,69,0.0,0.884,0.058,0.058,0.0,0.0,1.0,0.0,1.0,1,0,0,391273_4191,0.058
3496,170935,170935,587732772127834241,11:56:27.80,+10:34:30.6,29,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391273_4202,0.0
3497,170958,170958,587732772128096359,11:58:53.19,+10:35:06.0,33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391275_4848,0.0
3498,170976,170976,587732772128358529,12:01:18.37,+10:23:37.5,25,0.0,0.84,0.04,0.12,0.0,0.0,1.0,0.0,1.0,1,0,0,391278_423,0.12
3499,171092,171092,587734893291765851,12:16:28.31,+10:24:23.5,32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391293_637,0.0
3500,171116,171116,587732772130586708,12:22:02.41,+10:37:15.0,32,0.0,0.969,0.0,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,391298_5369,0.031
3501,171240,171240,588017992562704536,12:41:24.97,+10:37:24.5,32,0.0,0.844,0.0,0.062,0.062,0.031,0.906,0.0,0.906,1,0,0,391317_4372,0.155
3502,171268,171268,587732772133142674,12:45:47.70,+10:26:24.0,20,0.1,0.9,0.0,0.0,0.0,0.0,0.9,0.056,0.944,1,0,0,391322_999,0.1
3503,171389,171389,587736543622004918,13:17:35.07,+10:35:20.1,27,0.185,0.815,0.0,0.0,0.0,0.0,0.815,0.029,0.971,1,0,0,391353_4238,0.185
3504,171421,171421,587736543622725766,13:24:09.59,+10:33:54.3,30,0.0,0.867,0.0,0.067,0.033,0.033,0.933,0.0,0.933,1,0,0,391359_3394,0.133
3505,171497,171497,587736543624102221,13:37:21.43,+10:26:02.9,29,0.034,0.931,0.0,0.034,0.0,0.0,0.966,0.03,0.97,1,0,0,391372_1214,0.068
3506,171511,171511,588017992837300269,13:38:20.63,+10:31:07.7,35,0.114,0.857,0.0,0.029,0.0,0.0,0.886,0.031,0.969,1,0,0,391373_2568,0.143
3507,171636,171636,587736477051322561,14:02:34.43,+10:30:38.9,37,0.108,0.811,0.027,0.027,0.0,0.027,0.865,0.023,0.947,1,0,0,391397_2998,0.162
3508,171658,171658,587736477051519008,14:04:26.23,+10:31:21.5,34,0.0,0.912,0.0,0.059,0.0,0.029,0.971,0.0,0.971,1,0,0,391399_3159,0.088
3509,171672,171672,587736477051781168,14:07:00.18,+10:27:45.1,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391402_1518,0.0
3510,171728,171728,588017702945554708,14:20:30.49,+10:25:55.5,28,0.0,0.964,0.036,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391415_1055,0.0
3511,171774,171774,588017703483408448,14:29:38.52,+10:35:02.7,36,0.0,0.972,0.028,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391424_3714,0.0
3512,171845,171845,588017704021459235,14:40:44.81,+10:31:24.7,34,0.029,0.941,0.029,0.0,0.0,0.0,0.971,0.009,0.991,1,0,0,391435_3144,0.029
3513,171879,171879,587736478666850491,14:48:21.44,+10:30:14.7,57,0.018,0.965,0.018,0.0,0.0,0.0,0.982,0.004,0.996,1,0,0,391442_3038,0.018
3514,171885,171885,587736478666719518,14:47:39.58,+10:36:21.9,51,0.059,0.922,0.02,0.0,0.0,0.0,0.941,0.026,0.974,1,0,0,391442_4875,0.059
3515,171913,171913,588017704559706394,14:53:42.00,+10:34:31.9,52,0.0,0.962,0.0,0.038,0.0,0.0,1.0,0.0,1.0,1,0,0,391448_4680,0.038
3516,171951,171951,588017704560558240,15:01:38.80,+10:25:13.5,44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391455_797,0.0
3517,171966,171966,587736914607538365,15:03:28.05,+10:36:00.4,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391457_4343,0.0
3518,172027,172027,587736915145195785,15:11:03.56,+10:32:27.2,34,0.0,0.971,0.029,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391465_3301,0.0
3519,172120,172120,587736813132841186,15:27:08.77,+10:26:46.3,29,0.0,0.966,0.0,0.0,0.0,0.034,0.966,0.0,0.966,1,0,0,391480_1190,0.034
3520,172157,172157,587736916221231259,15:32:38.69,+10:27:11.3,33,0.0,0.97,0.0,0.0,0.0,0.03,0.97,0.0,0.97,1,0,0,391486_1476,0.03
3521,172225,172225,587742627457270091,15:45:38.33,+10:24:30.8,53,0.0,0.981,0.0,0.019,0.0,0.0,1.0,0.0,1.0,1,0,0,391499_532,0.019
3522,172258,172258,587742610810929540,15:53:01.56,+10:32:09.8,38,0.105,0.842,0.026,0.026,0.0,0.0,0.895,0.025,0.975,1,0,0,391506_3582,0.131
3523,172264,172264,587742610811191349,15:55:14.72,+10:31:16.7,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,391508_3193,0.0
3524,172316,172316,587742629070176599,16:07:25.10,+10:25:32.9,41,0.049,0.927,0.0,0.024,0.0,0.0,0.951,0.049,0.951,1,0,0,391520_813,0.073
3525,172546,172546,587727220861436296,21:38:31.68,+10:36:21.9,39,0.0,0.974,0.0,0.0,0.026,0.0,0.974,0.0,0.974,1,0,0,391846_5613,0.026
3526,172552,172552,587730772799914265,21:39:41.68,+10:27:53.7,35,0.0,0.943,0.0,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,391847_2111,0.058
3527,172576,172576,587730772800111091,21:41:35.30,+10:26:38.3,26,0.0,0.962,0.0,0.038,0.0,0.0,1.0,0.0,1.0,1,0,0,391849_1397,0.038
3528,172623,172623,587742062119682294,08:04:55.81,+10:50:48.3,34,0.0,0.971,0.0,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,392462_4916,0.029
3529,172626,172626,587742010042810554,08:05:40.68,+10:42:26.9,59,0.017,0.915,0.051,0.0,0.017,0.0,0.966,0.017,0.966,1,0,0,392463_1219,0.034
3530,172674,172674,587745244154298722,08:22:56.52,+10:45:05.1,36,0.0,0.889,0.028,0.056,0.0,0.028,0.972,0.0,0.972,1,0,0,392480_2355,0.084
3531,172695,172695,587745244154626499,08:26:19.28,+10:51:39.6,46,0.0,0.804,0.022,0.0,0.0,0.174,0.826,0.0,0.826,1,0,0,392483_4305,0.174
3532,172793,172793,587745540509532541,08:43:21.39,+10:43:33.9,32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392500_1610,0.0
3533,172805,172805,587745403070972203,08:45:07.04,+10:44:32.3,59,0.0,0.932,0.017,0.017,0.0,0.034,0.966,0.0,0.966,1,0,0,392502_1908,0.051
3534,172841,172841,587745539437166822,08:56:20.08,+10:44:59.6,26,0.038,0.962,0.0,0.0,0.0,0.0,0.962,0.03,0.97,1,0,0,392513_2242,0.038
3535,172954,172954,587738410321182955,09:22:09.00,+10:39:01.2,16,0.062,0.875,0.0,0.062,0.0,0.0,0.938,0.044,0.956,1,0,0,392538_454,0.124
3536,173193,173193,587734949128700109,10:09:20.11,+10:46:36.0,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392585_2924,0.0
3537,173276,173276,587734948593533080,10:24:53.85,+10:39:31.7,57,0.0,0.982,0.0,0.0,0.0,0.018,0.982,0.0,0.982,1,0,0,392600_473,0.018
3538,173357,173357,587734948594450580,10:33:30.01,+10:50:26.7,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392608_3521,0.0
3539,173426,173426,587734948058693794,10:44:15.08,+10:46:10.3,49,0.041,0.816,0.02,0.0,0.122,0.0,0.837,0.039,0.838,1,0,0,392619_3116,0.163
3540,173533,173533,588017564944433327,11:00:47.96,+10:43:41.3,59,0.017,0.966,0.017,0.0,0.0,0.0,0.983,0.017,0.983,1,0,0,392635_1638,0.017
3541,173722,173722,587732772662935711,11:40:04.12,+10:45:18.1,28,0.0,0.929,0.0,0.0,0.0,0.071,0.929,0.0,0.929,1,0,0,392674_2977,0.071
3542,173731,173731,587732772662870170,11:39:50.12,+10:48:54.8,31,0.0,0.871,0.065,0.065,0.0,0.0,1.0,0.0,1.0,1,0,0,392674_3967,0.065
3543,173734,173734,587732772662935723,11:40:08.79,+10:49:18.6,57,0.0,0.982,0.0,0.018,0.0,0.0,1.0,0.0,1.0,1,0,0,392674_4334,0.018
3544,173785,173785,587732772663328821,11:43:54.33,+10:47:04.9,28,0.0,0.964,0.0,0.036,0.0,0.0,1.0,0.0,1.0,1,0,0,392678_3011,0.036
3545,173852,173852,587734893826277554,11:54:34.57,+10:45:44.6,69,0.014,0.986,0.0,0.0,0.0,0.0,0.986,0.002,0.998,1,0,0,392688_2685,0.014
3546,173866,173866,587732772664574084,11:55:10.59,+10:48:23.4,67,0.03,0.866,0.0,0.045,0.0,0.06,0.91,0.01,0.929,1,0,0,392689_3178,0.135
3547,173960,173960,587732772665622665,12:05:00.41,+10:50:43.3,57,0.0,0.982,0.018,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392698_4189,0.0
3548,173967,173967,587734893827457154,12:05:30.38,+10:43:13.9,33,0.0,0.939,0.03,0.0,0.03,0.0,0.97,0.0,0.97,1,0,0,392699_1821,0.03
3549,173980,173980,587732772665884773,12:07:22.29,+10:51:33.8,44,0.023,0.955,0.0,0.023,0.0,0.0,0.977,0.014,0.986,1,0,0,392701_4546,0.046
3550,174010,174010,587734893828112436,12:11:20.35,+10:43:44.5,36,0.028,0.944,0.0,0.028,0.0,0.0,0.972,0.022,0.978,1,0,0,392705_2113,0.056
3551,174014,174014,587732772666474638,12:13:03.20,+10:50:14.7,67,0.03,0.925,0.03,0.015,0.0,0.0,0.97,0.024,0.976,1,0,0,392706_4461,0.045
3552,174031,174031,587732772666998796,12:17:46.93,+10:50:40.7,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392711_4745,0.0
3553,174208,174208,587732772670799988,12:53:04.63,+10:52:17.2,32,0.0,0.812,0.062,0.125,0.0,0.0,1.0,0.0,1.0,1,0,0,392746_4885,0.125
3554,174340,174340,588017992835530906,13:22:08.56,+10:49:40.3,24,0.042,0.833,0.0,0.083,0.0,0.042,0.917,0.033,0.925,1,0,0,392774_3632,0.167
3555,174447,174447,588017702405013760,13:45:55.70,+10:38:30.3,31,0.065,0.806,0.032,0.032,0.032,0.032,0.871,0.015,0.918,1,0,0,392798_389,0.161
3556,174511,174511,587736477050863893,13:58:41.65,+10:38:54.1,62,0.0,0.984,0.016,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392810_425,0.0
3557,174525,174525,587736477051125891,14:00:43.05,+10:42:35.0,27,0.037,0.852,0.0,0.111,0.0,0.0,0.963,0.02,0.98,1,0,0,392812_1771,0.148
3558,174542,174542,588017702943719655,14:03:13.36,+10:42:50.4,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392815_1712,0.0
3559,174560,174560,588017702944178311,14:07:38.05,+10:44:13.7,36,0.056,0.833,0.056,0.056,0.0,0.0,0.944,0.028,0.972,1,0,0,392819_2125,0.112
3560,174620,174620,588017703481639125,14:13:17.80,+10:50:24.9,27,0.037,0.926,0.0,0.0,0.0,0.037,0.926,0.029,0.934,1,0,0,392825_4519,0.074
3561,174652,174652,588017703482228913,14:18:48.50,+10:50:37.8,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392830_4128,0.0
3562,174675,174675,587736478127882517,14:29:21.27,+10:41:57.7,59,0.0,0.983,0.017,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392840_1285,0.0
3563,174679,174679,587736478127948025,14:29:44.36,+10:44:30.7,32,0.031,0.875,0.031,0.062,0.0,0.0,0.969,0.004,0.996,1,0,0,392841_2162,0.093
3564,174719,174719,588017704020738388,14:33:54.36,+10:50:56.0,40,0.0,0.925,0.025,0.025,0.0,0.025,0.975,0.0,0.975,1,0,0,392845_3776,0.05
3565,174757,174757,588017704021524744,14:41:18.19,+10:37:57.8,37,0.0,0.973,0.027,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392852_75,0.0
3566,174775,174775,587736478666653876,14:46:44.62,+10:39:58.0,31,0.065,0.806,0.0,0.097,0.0,0.032,0.903,0.065,0.903,1,0,0,392857_771,0.194
3567,174797,174797,587736479203852368,14:50:03.85,+10:51:57.3,38,0.0,0.974,0.0,0.026,0.0,0.0,1.0,0.0,1.0,1,0,0,392861_4712,0.026
3568,174900,174900,587736915144867903,15:07:53.32,+10:47:08.8,67,0.015,0.94,0.03,0.015,0.0,0.0,0.985,0.013,0.987,1,0,0,392878_2751,0.03
3569,174969,174969,587736813132448030,15:23:16.98,+10:46:32.9,37,0.027,0.919,0.027,0.0,0.027,0.0,0.946,0.007,0.966,1,0,0,392893_2921,0.054
3570,175059,175059,587736916758626580,15:37:26.23,+10:37:40.3,53,0.0,0.906,0.0,0.094,0.0,0.0,1.0,0.0,1.0,1,0,0,392907_41,0.094
3571,175062,175062,587736916758561186,15:37:02.86,+10:40:24.3,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,392907_834,0.0
3572,175104,175104,587742627994337454,15:47:20.98,+10:47:04.5,30,0.067,0.833,0.033,0.033,0.033,0.0,0.9,0.067,0.9,1,0,0,392917_3430,0.133
3573,175167,175167,587742629069520956,16:01:13.02,+10:41:25.1,55,0.018,0.891,0.018,0.018,0.018,0.036,0.927,0.018,0.927,1,0,0,392931_1355,0.09
3574,175234,175234,587742551228678629,16:19:14.07,+10:39:31.9,33,0.03,0.818,0.03,0.091,0.03,0.0,0.939,0.03,0.939,1,0,0,392948_722,0.151
3575,175259,175259,587742061099090348,16:25:45.80,+10:47:16.0,54,0.111,0.815,0.019,0.056,0.0,0.0,0.889,0.029,0.971,1,0,0,392955_3883,0.167
3576,175335,175335,587730774408560801,21:20:36.99,+10:46:26.7,23,0.0,0.87,0.087,0.0,0.043,0.0,0.957,0.0,0.957,1,0,0,393245_3534,0.043
3577,175365,175365,587730773872411366,21:27:49.65,+10:41:42.7,63,0.095,0.841,0.016,0.048,0.0,0.0,0.905,0.013,0.987,1,0,0,393252_1789,0.143
3578,175368,175368,587730773872411183,21:27:28.27,+10:46:00.3,38,0.026,0.921,0.053,0.0,0.0,0.0,0.974,0.016,0.984,1,0,0,393252_3543,0.026
3579,175507,175507,587744638024876564,08:00:22.89,+10:58:17.1,39,0.026,0.897,0.026,0.051,0.0,0.0,0.974,0.026,0.974,1,0,0,393874_2001,0.077
3580,175581,175581,587745244691103850,08:22:05.19,+10:56:01.6,70,0.0,0.971,0.0,0.014,0.0,0.014,0.986,0.0,0.986,1,0,0,393895_937,0.028
3581,175644,175644,587745243618607378,08:34:00.81,+11:07:14.0,28,0.107,0.821,0.0,0.0,0.071,0.0,0.821,0.012,0.909,1,0,0,393907_4484,0.178
3582,175762,175762,587745401999327495,09:05:03.20,+10:54:11.3,51,0.098,0.804,0.0,0.078,0.02,0.0,0.882,0.098,0.882,1,0,0,393937_497,0.196
3583,175854,175854,588017678230683802,09:18:04.52,+10:53:08.5,21,0.0,0.952,0.0,0.048,0.0,0.0,1.0,0.0,1.0,1,0,0,393950_129,0.048
3584,175904,175904,587738410321641731,09:26:35.91,+10:54:19.0,21,0.0,0.905,0.048,0.048,0.0,0.0,1.0,0.0,1.0,1,0,0,393959_587,0.048
3585,175915,175915,587735348020379925,09:32:27.85,+11:02:53.8,37,0.0,0.946,0.027,0.027,0.0,0.0,1.0,0.0,1.0,1,0,0,393964_2900,0.027
3586,175960,175960,587735347484295365,09:40:04.74,+10:56:58.1,35,0.029,0.971,0.0,0.0,0.0,0.0,0.971,0.025,0.975,1,0,0,393972_1269,0.029
3587,175971,175971,587735347484557606,09:42:25.45,+10:57:03.6,55,0.109,0.818,0.0,0.036,0.036,0.0,0.855,0.01,0.95,1,0,0,393974_1492,0.181
3588,176216,176216,588017703457128562,10:24:43.03,+10:55:23.1,52,0.0,0.904,0.0,0.038,0.0,0.058,0.942,0.0,0.942,1,0,0,394016_797,0.096
3589,176271,176271,588017703457718327,10:30:14.77,+11:04:15.9,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394021_3466,0.0
3590,176321,176321,587734948594778275,10:36:27.65,+10:56:19.9,62,0.016,0.806,0.032,0.065,0.0,0.081,0.903,0.004,0.914,1,0,0,394027_1240,0.162
3591,176336,176336,587734948595040353,10:38:50.03,+10:56:45.1,54,0.056,0.87,0.019,0.037,0.019,0.0,0.926,0.031,0.95,1,0,0,394030_1229,0.112
3592,176364,176364,588017702922289272,10:43:26.60,+10:57:10.5,32,0.062,0.844,0.031,0.031,0.031,0.0,0.906,0.035,0.933,1,0,0,394034_1673,0.124
3593,176399,176399,588017702922682393,10:47:04.27,+10:56:12.7,54,0.019,0.944,0.0,0.037,0.0,0.0,0.981,0.006,0.994,1,0,0,394038_796,0.056
3594,176520,176520,588017564945481863,11:10:33.45,+10:52:30.2,27,0.0,0.963,0.037,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394061_10,0.0
3595,176658,176658,587734894361706638,11:40:59.43,+11:05:11.7,64,0.0,0.906,0.016,0.047,0.016,0.016,0.969,0.0,0.969,1,0,0,394091_4162,0.079
3596,176791,176791,587734894363279482,11:55:37.42,+11:06:15.1,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394105_4183,0.0
3597,176825,176825,587732772665360427,12:02:29.20,+10:53:52.3,35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394112_391,0.0
3598,176852,176852,587734894364328014,12:05:23.61,+11:06:50.4,25,0.04,0.92,0.0,0.0,0.0,0.04,0.92,0.04,0.92,1,0,0,394115_4297,0.08
3599,176917,176917,587732772667392090,12:21:46.34,+10:56:19.0,60,0.05,0.817,0.033,0.083,0.0,0.017,0.933,0.022,0.961,1,0,0,394131_994,0.15
3600,177144,177144,588017569240055981,13:06:19.88,+11:06:01.2,63,0.016,0.841,0.032,0.016,0.032,0.063,0.889,0.003,0.9,1,0,0,394175_4373,0.127
3601,177166,177166,588017569240514734,13:10:32.19,+11:01:21.0,66,0.061,0.864,0.0,0.061,0.015,0.0,0.924,0.051,0.933,1,0,0,394179_2832,0.137
3602,177227,177227,588017702401998975,13:18:18.17,+11:04:35.7,26,0.0,0.923,0.038,0.0,0.0,0.038,0.962,0.0,0.962,1,0,0,394186_3887,0.038
3603,177324,177324,588017702402850910,13:25:45.38,+11:03:07.3,61,0.049,0.852,0.033,0.049,0.0,0.016,0.934,0.015,0.968,1,0,0,394194_3184,0.114
3604,177380,177380,588017569779875857,13:33:18.93,+11:07:01.7,34,0.029,0.941,0.0,0.029,0.0,0.0,0.971,0.029,0.971,1,0,0,394201_4780,0.058
3605,177406,177406,588017569780334746,13:37:40.24,+11:00:23.7,50,0.04,0.86,0.04,0.0,0.0,0.06,0.9,0.012,0.927,1,0,0,394206_2532,0.1
3606,177460,177460,588017702942277931,13:50:03.59,+10:58:13.6,53,0.038,0.887,0.019,0.019,0.019,0.019,0.925,0.006,0.955,1,0,0,394218_1707,0.095
3607,177548,177548,588017703481311257,14:09:50.27,+10:57:40.3,27,0.037,0.852,0.0,0.074,0.0,0.037,0.926,0.037,0.926,1,0,0,394237_1365,0.148
3608,177569,177569,588017703481508209,14:11:59.36,+10:56:44.3,33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394239_1294,0.0
3609,177584,177584,588017703481704613,14:13:49.41,+11:00:53.2,27,0.074,0.852,0.0,0.037,0.037,0.0,0.889,0.017,0.944,1,0,0,394241_3024,0.148
3610,177634,177634,587736478127554755,14:26:22.91,+10:53:57.5,64,0.0,0.828,0.0,0.062,0.016,0.094,0.891,0.0,0.891,1,0,0,394253_476,0.172
3611,177640,177640,588017704020017430,14:27:28.54,+11:02:26.6,31,0.0,0.968,0.0,0.0,0.032,0.0,0.968,0.0,0.968,1,0,0,394255_3613,0.032
3612,177699,177699,588017704558461104,14:41:39.63,+10:54:47.2,20,0.0,0.95,0.0,0.0,0.0,0.05,0.95,0.0,0.95,1,0,0,394268_675,0.05
3613,177718,177718,587736479203197134,14:44:09.45,+11:04:22.2,49,0.0,0.959,0.02,0.02,0.0,0.0,1.0,0.0,1.0,1,0,0,394271_3031,0.02
3614,177770,177770,587736914606096600,14:50:21.93,+11:02:24.3,43,0.047,0.86,0.0,0.047,0.023,0.023,0.907,0.008,0.944,1,0,0,394277_3298,0.14
3615,177820,177820,587736915143753884,14:57:25.72,+11:05:36.3,30,0.0,0.933,0.033,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,394284_3872,0.033
3616,177865,177865,587736812593807505,15:07:07.14,+10:55:59.8,43,0.0,0.953,0.0,0.023,0.023,0.0,0.977,0.0,0.977,1,0,0,394293_1102,0.046
3617,177870,177870,587736812593938647,15:07:59.63,+10:53:37.7,35,0.0,0.914,0.029,0.0,0.0,0.057,0.943,0.0,0.943,1,0,0,394294_347,0.057
3618,177885,177885,587736915682066587,15:10:55.32,+10:57:08.7,35,0.0,0.914,0.0,0.0,0.057,0.029,0.914,0.0,0.914,1,0,0,394297_1532,0.086
3619,177915,177915,587736813131727091,15:16:43.64,+10:56:44.5,41,0.024,0.902,0.024,0.024,0.0,0.024,0.951,0.009,0.966,1,0,0,394303_1383,0.072
3620,177926,177926,587736813131792577,15:17:19.22,+10:55:44.5,33,0.03,0.939,0.0,0.03,0.0,0.0,0.97,0.007,0.993,1,0,0,394304_1097,0.06
3621,177956,177956,587736916220248277,15:23:46.78,+10:52:49.3,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394310_83,0.0
3622,177996,177996,587742627455828270,15:32:22.65,+11:04:30.7,33,0.0,0.97,0.0,0.0,0.0,0.03,0.97,0.0,0.97,1,0,0,394318_3310,0.03
3623,178017,178017,587742610272354665,15:37:18.87,+11:01:39.0,31,0.065,0.935,0.0,0.0,0.0,0.0,0.935,0.03,0.97,1,0,0,394323_3225,0.065
3624,178093,178093,587742611347734886,15:52:56.70,+10:57:37.2,59,0.017,0.949,0.034,0.0,0.0,0.0,0.983,0.006,0.994,1,0,0,394339_1787,0.017
3625,178118,178118,587742611347997008,15:55:03.86,+10:57:45.9,60,0.0,0.983,0.017,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,394341_1698,0.0
3626,178152,178152,587742550153429291,16:04:34.10,+10:57:04.3,29,0.0,0.966,0.0,0.034,0.0,0.0,1.0,0.0,1.0,1,0,0,394350_1297,0.034
3627,178183,178183,587742589868966191,16:11:15.39,+11:00:42.1,47,0.021,0.915,0.021,0.043,0.0,0.0,0.979,0.018,0.982,1,0,0,394357_2747,0.064
3628,178199,178199,587742589869162675,16:13:30.98,+10:54:26.2,30,0.0,0.933,0.0,0.0,0.0,0.067,0.933,0.0,0.933,1,0,0,394359_623,0.067
3629,178217,178217,587742590406492424,16:17:49.46,+11:01:17.4,41,0.049,0.927,0.024,0.0,0.0,0.0,0.951,0.02,0.98,1,0,0,394363_2882,0.049
3630,178323,178323,587727222469886684,21:17:36.23,+10:59:44.1,33,0.0,0.848,0.03,0.061,0.03,0.03,0.939,0.0,0.939,1,0,0,394658_3166,0.121
