Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id
1830,587727229447766152,01:32:58.92,-10:27:07.0,53,0.019,0.0,0.83,0.151,0.0,0.0,0.981,0.019,0.981,1,0,0,270281_4658
1852,587727177922773077,01:34:31.80,-10:35:02.9,35,0.057,0.0,0.886,0.029,0.029,0.0,0.914,0.031,0.94,1,0,0,270283_958
1888,587727177923428419,01:40:58.11,-10:31:08.1,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,270289_3479
1942,587730815753060499,22:44:15.87,-10:25:00.2,29,0.034,0.0,0.897,0.069,0.0,0.0,0.966,0.014,0.986,1,0,0,271533_4005
1987,587730815754699075,22:59:40.28,-10:31:45.6,34,0.029,0.0,0.824,0.029,0.118,0.0,0.853,0.007,0.873,1,0,0,271548_1647
2004,587726877277290628,23:03:37.67,-10:28:44.8,32,0.0,0.0,0.812,0.0,0.031,0.156,0.812,0.0,0.812,1,0,0,271552_2458
2030,587726877277749415,23:08:06.86,-10:32:33.5,35,0.0,0.0,0.943,0.0,0.0,0.057,0.943,0.0,0.943,1,0,0,271556_1427
2069,587726877278732391,23:16:58.01,-10:29:58.1,30,0.0,0.0,0.867,0.133,0.0,0.0,1.0,0.0,1.0,1,0,0,271565_2013
2114,587727178445946926,23:27:14.52,-10:23:17.6,73,0.0,0.027,0.973,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,271575_4918
2213,587727874234318960,23:50:57.65,-10:33:01.6,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,271599_1373
2302,587727225690063043,23:59:25.15,-10:26:08.8,41,0.024,0.0,0.829,0.049,0.073,0.024,0.878,0.024,0.878,1,0,0,271607_3649
2567,587727225696157828,00:55:47.30,-10:18:15.8,59,0.034,0.017,0.898,0.017,0.034,0.0,0.932,0.024,0.942,1,0,0,271662_1410
2594,587727225696157890,00:56:14.35,-10:20:30.0,52,0.0,0.0,0.981,0.019,0.0,0.0,1.0,0.0,1.0,1,0,0,271663_601
2684,587727178457415776,01:14:07.17,-10:21:53.0,56,0.036,0.0,0.964,0.0,0.0,0.0,0.964,0.022,0.978,1,0,0,271680_135
2886,587727229449142343,01:45:22.08,-10:17:59.9,44,0.023,0.0,0.932,0.023,0.0,0.023,0.955,0.023,0.955,1,0,0,271711_2114
2971,587730815752470643,22:38:42.42,-10:12:32.4,21,0.143,0.0,0.81,0.0,0.048,0.0,0.81,0.141,0.812,1,0,0,272945_2807
3003,587730815753257059,22:46:07.46,-10:22:09.9,57,0.053,0.0,0.877,0.018,0.0,0.053,0.895,0.052,0.895,1,0,0,272953_21
3034,587726877276176591,22:53:51.64,-10:09:49.3,44,0.023,0.0,0.932,0.045,0.0,0.0,0.977,0.023,0.977,1,0,0,272960_3691
3038,587726877276242091,22:54:22.31,-10:10:25.9,32,0.0,0.031,0.969,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,272961_3190
3088,587730816292225081,23:05:22.09,-10:13:23.3,29,0.0,0.069,0.897,0.0,0.0,0.034,0.966,0.0,0.966,1,0,0,272972_2823
3268,587727178984456242,23:42:13.29,-10:15:32.0,28,0.0,0.071,0.857,0.071,0.0,0.0,1.0,0.0,1.0,1,0,0,273008_2434
3332,587727178985767074,23:54:54.17,-10:17:17.0,35,0.057,0.0,0.914,0.0,0.029,0.0,0.914,0.057,0.914,1,0,0,273020_1777
3340,587727178985701608,23:54:16.66,-10:14:54.6,28,0.036,0.0,0.964,0.0,0.0,0.0,0.964,0.016,0.984,1,0,0,273020_2635
3413,587727226227458180,00:04:10.46,-10:01:18.2,57,0.018,0.035,0.842,0.105,0.0,0.0,0.982,0.007,0.993,1,0,0,273030_2333
3423,587727226227654787,00:05:57.16,-10:05:58.3,34,0.0,0.059,0.882,0.059,0.0,0.0,1.0,0.0,1.0,1,0,0,273031_474
3451,587727226228179083,00:11:03.62,-10:02:14.6,29,0.034,0.0,0.897,0.069,0.0,0.0,0.966,0.01,0.99,1,0,0,273036_1661
3460,587727179524472926,00:11:46.45,-09:59:01.4,55,0.0,0.0,0.982,0.018,0.0,0.0,1.0,0.0,1.0,1,0,0,273037_2888
3531,587727226229817491,00:26:25.26,-10:02:10.4,28,0.0,0.0,0.893,0.0,0.0,0.107,0.893,0.0,0.893,1,0,0,273052_1588
3534,587727179526111377,00:27:08.28,-09:56:08.7,55,0.0,0.018,0.964,0.018,0.0,0.0,1.0,0.0,1.0,1,0,0,273052_3445
3568,587727179527094384,00:36:01.99,-09:53:18.7,43,0.023,0.023,0.953,0.0,0.0,0.0,0.977,0.023,0.977,1,0,0,273061_4375
3681,587727226233094186,00:56:42.66,-09:54:49.9,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,273081_3909
3701,587727178992648277,00:58:38.84,-10:07:09.6,37,0.027,0.0,0.919,0.0,0.0,0.054,0.919,0.011,0.934,1,0,0,273083_102
3746,587727178993107146,01:02:39.14,-10:05:17.4,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,273087_557
3906,587727229984964656,01:35:51.09,-10:00:10.7,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,273120_3317
3908,587727229984964724,01:35:43.80,-09:59:18.8,35,0.029,0.0,0.886,0.086,0.0,0.0,0.971,0.029,0.971,1,0,0,273120_3863
3942,587727229985357919,01:39:19.07,-10:00:36.1,35,0.029,0.029,0.829,0.114,0.0,0.0,0.971,0.024,0.976,1,0,0,273123_2946
4039,587727178461937751,01:55:51.26,-09:58:00.5,51,0.02,0.0,0.961,0.0,0.0,0.02,0.961,0.02,0.961,1,0,0,273140_5387
4089,587727177926574285,02:09:52.06,-10:01:34.7,33,0.061,0.0,0.848,0.091,0.0,0.0,0.939,0.017,0.983,1,0,0,273154_2998
4151,587730815751225440,22:26:59.05,-10:00:02.5,51,0.0,0.0,0.922,0.02,0.02,0.039,0.941,0.0,0.941,1,0,0,274354_2508
4156,587730815751356508,22:28:24.27,-10:00:57.3,58,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274355_1814
4185,587726877274210457,22:35:07.62,-09:54:57.1,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274362_3218
4197,587726877274538113,22:38:33.02,-09:57:36.5,29,0.034,0.0,0.966,0.0,0.0,0.0,0.966,0.026,0.974,1,0,0,274365_3168
4327,587726877815603308,23:17:06.07,-10:07:21.0,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274403_10
4329,587727178981769320,23:17:27.22,-10:01:50.6,32,0.094,0.0,0.875,0.031,0.0,0.0,0.906,0.094,0.906,1,0,0,274404_1258
4342,587727178982031456,23:19:57.43,-09:54:30.9,28,0.0,0.036,0.964,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274406_3588
4428,587727178982883403,23:27:44.14,-10:01:32.7,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274414_1945
4482,587727874770141341,23:41:23.81,-09:53:53.2,37,0.0,0.0,0.973,0.0,0.027,0.0,0.973,0.0,0.973,1,0,0,274427_4594
4503,587727178984652962,23:44:35.24,-10:06:47.9,28,0.0,0.0,0.857,0.143,0.0,0.0,1.0,0.0,1.0,1,0,0,274430_171
4591,587727179523162194,23:59:31.10,-09:54:49.7,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274445_4352
4647,587727226765049913,00:11:03.29,-09:39:04.2,24,0.042,0.0,0.958,0.0,0.0,0.0,0.958,0.036,0.964,1,0,0,274456_3962
4665,587727179524931685,00:15:45.91,-09:51:46.2,66,0.0,0.0,0.939,0.015,0.0,0.045,0.955,0.0,0.955,1,0,0,274461_204
4710,587727179525783739,00:23:47.65,-09:47:26.4,24,0.042,0.042,0.917,0.0,0.0,0.0,0.958,0.014,0.986,1,0,0,274469_1278
4730,587727179526176895,00:27:42.88,-09:51:05.2,56,0.054,0.0,0.804,0.071,0.036,0.036,0.875,0.037,0.892,1,0,0,274473_397
4749,587727226767540279,00:34:02.79,-09:42:19.2,31,0.0,0.0,0.968,0.032,0.0,0.0,1.0,0.0,1.0,1,0,0,274479_2897
4928,587727226233618495,01:01:19.48,-09:50:43.0,40,0.0,0.0,0.975,0.0,0.0,0.025,0.975,0.0,0.975,1,0,0,274506_487
4963,587727226234536049,01:09:45.06,-09:47:44.2,58,0.0,0.017,0.966,0.017,0.0,0.0,1.0,0.0,1.0,1,0,0,274514_1501
4985,587727226234994748,01:13:51.12,-09:44:08.5,26,0.115,0.0,0.808,0.077,0.0,0.0,0.885,0.026,0.974,1,0,0,274518_3198
5074,587727226236239993,01:25:44.18,-09:38:01.1,51,0.02,0.0,0.98,0.0,0.0,0.0,0.98,0.005,0.995,1,0,0,274530_4865
5134,587727178996777091,01:36:52.19,-09:46:56.3,27,0.0,0.0,0.852,0.148,0.0,0.0,1.0,0.0,1.0,1,0,0,274541_3036
5141,587727229985226927,01:38:20.83,-09:51:29.2,58,0.0,0.0,0.983,0.0,0.0,0.017,0.983,0.0,0.983,1,0,0,274542_402
5224,587727229986603140,01:51:07.90,-09:47:31.3,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274555_2422
5255,587727229986996425,01:54:48.51,-09:40:08.9,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,274559_7003
5418,587730815750045703,22:16:03.60,-09:51:26.2,34,0.029,0.029,0.941,0.0,0.0,0.0,0.971,0.012,0.988,1,0,0,275763_401
5605,587730816828440708,22:59:23.77,-09:44:45.6,33,0.061,0.0,0.939,0.0,0.0,0.0,0.939,0.061,0.939,1,0,0,275806_2240
5626,587726877814030481,23:02:50.50,-09:52:18.6,65,0.046,0.0,0.908,0.015,0.0,0.031,0.923,0.013,0.955,1,0,0,275809_26
5630,587730816828702950,23:02:21.23,-09:49:01.2,28,0.0,0.0,0.857,0.143,0.0,0.0,1.0,0.0,1.0,1,0,0,275809_817
5635,587730816828833969,23:03:26.08,-09:48:52.3,32,0.0,0.0,0.938,0.0,0.0,0.062,0.938,0.0,0.938,1,0,0,275810_944
5645,587730816829227160,23:07:11.68,-09:43:11.1,36,0.028,0.0,0.833,0.0,0.0,0.139,0.833,0.003,0.855,1,0,0,275813_2845
5690,587726878352212057,23:14:41.01,-09:45:11.3,47,0.0,0.0,0.979,0.0,0.0,0.021,0.979,0.0,0.979,1,0,0,275821_1923
5756,587727179519819893,23:28:24.02,-09:42:24.0,26,0.038,0.0,0.962,0.0,0.0,0.0,0.962,0.038,0.962,1,0,0,275834_3045
5874,587727226763346050,23:55:04.10,-09:39:03.6,33,0.0,0.0,0.97,0.03,0.0,0.0,1.0,0.0,1.0,1,0,0,275861_4174
5970,587727180062130284,00:19:06.11,-09:31:00.0,62,0.081,0.016,0.806,0.097,0.0,0.0,0.919,0.017,0.983,1,0,0,275884_1909
5977,587727180062195851,00:19:36.41,-09:26:43.3,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,275885_3175
6030,587727226767343762,00:32:28.94,-09:34:38.0,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,275898_905
6063,587727180064358506,00:39:38.61,-09:32:08.0,26,0.077,0.0,0.808,0.077,0.038,0.0,0.885,0.031,0.929,1,0,0,275905_1834
6084,587727180064620686,00:42:05.03,-09:32:04.0,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,275907_1640
6125,587727180064751805,00:43:07.01,-09:26:48.8,24,0.125,0.0,0.875,0.0,0.0,0.0,0.875,0.025,0.975,1,0,0,275908_3333
6139,587727180064817249,00:43:38.76,-09:31:20.8,30,0.0,0.0,0.967,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,275909_1578
6148,587727180065013845,00:45:34.11,-09:22:58.2,43,0.0,0.047,0.93,0.023,0.0,0.0,1.0,0.0,1.0,1,0,0,275910_4232
6173,587727180065407060,00:49:06.52,-09:29:52.3,36,0.056,0.028,0.833,0.056,0.0,0.028,0.917,0.02,0.952,1,0,0,275914_2284
6204,587727180065734669,00:52:09.85,-09:26:06.2,43,0.07,0.0,0.884,0.047,0.0,0.0,0.93,0.014,0.986,1,0,0,275917_3510
6352,587727179532271738,01:23:58.70,-09:34:55.4,36,0.028,0.0,0.861,0.028,0.028,0.056,0.889,0.018,0.899,1,0,0,275948_987
6409,587727230522032267,01:37:28.94,-09:32:07.4,23,0.13,0.0,0.87,0.0,0.0,0.0,0.87,0.086,0.914,1,0,0,275962_2756
6538,587727178999005237,01:57:30.45,-09:27:44.5,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,275982_4690
6914,587726877810753733,22:32:33.70,-09:29:55.0,30,0.0,0.0,0.9,0.033,0.0,0.067,0.933,0.0,0.933,1,0,0,277201_2428
7063,587726878351032509,23:04:19.38,-09:28:28.7,47,0.064,0.021,0.851,0.064,0.0,0.0,0.936,0.012,0.988,1,0,0,277233_2903
7065,587726878351098004,23:04:33.84,-09:34:50.8,25,0.0,0.0,0.88,0.12,0.0,0.0,1.0,0.0,1.0,1,0,0,277233_951
7105,587730817366950006,23:14:39.13,-09:26:19.9,38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,277243_3282
7216,587727875306487851,23:36:34.43,-09:31:32.1,42,0.071,0.0,0.905,0.024,0.0,0.0,0.929,0.071,0.929,1,0,0,277264_1953
7231,587727875306684560,23:38:38.05,-09:36:40.4,26,0.154,0.0,0.808,0.038,0.0,0.0,0.846,0.154,0.846,1,0,0,277266_248
7322,587727180059705517,23:56:43.55,-09:24:53.4,35,0.057,0.029,0.857,0.029,0.0,0.029,0.914,0.015,0.956,1,0,0,277284_3737
7332,587727226763804792,23:59:22.24,-09:36:50.4,33,0.0,0.0,0.97,0.03,0.0,0.0,1.0,0.0,1.0,1,0,0,277287_230
7384,587727180598673493,00:16:17.85,-09:08:02.9,33,0.061,0.0,0.818,0.091,0.0,0.03,0.909,0.061,0.909,1,0,0,277304_4950
7451,587727180600377433,00:31:58.20,-09:08:14.5,55,0.073,0.0,0.909,0.018,0.0,0.0,0.927,0.041,0.959,1,0,0,277319_4994
7498,587727227305001011,00:39:35.79,-09:11:40.3,65,0.031,0.015,0.938,0.0,0.015,0.0,0.954,0.031,0.954,1,0,0,277327_3575
7573,587727227305590887,00:44:58.17,-09:15:46.1,60,0.067,0.0,0.917,0.017,0.0,0.0,0.933,0.067,0.933,1,0,0,277332_2464
7588,587727180065013869,00:45:51.93,-09:19:41.6,35,0.0,0.057,0.886,0.057,0.0,0.0,1.0,0.0,1.0,1,0,0,277333_687
7598,587727227305984116,00:48:19.55,-09:13:12.1,35,0.057,0.029,0.914,0.0,0.0,0.0,0.943,0.014,0.986,1,0,0,277335_3142
7627,587727227306311792,00:51:44.26,-09:15:03.9,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,277339_2576
7692,587727227307360366,01:01:02.25,-09:11:40.4,42,0.024,0.024,0.952,0.0,0.0,0.0,0.976,0.024,0.976,1,0,0,277348_4037
7736,587727180067962980,01:13:02.23,-09:12:50.3,67,0.0,0.0,0.91,0.015,0.0,0.075,0.925,0.0,0.925,1,0,0,277360_3170
7762,587727226772324463,01:18:29.03,-09:21:24.4,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,277365_320
7797,587727180069404773,01:26:09.85,-09:07:47.0,26,0.038,0.0,0.923,0.038,0.0,0.0,0.962,0.038,0.962,1,0,0,277373_4718
7858,587727179534041192,01:40:07.45,-09:16:19.6,28,0.0,0.0,0.893,0.107,0.0,0.0,1.0,0.0,1.0,1,0,0,277386_2721
7884,587727179534499929,01:44:38.38,-09:14:57.6,31,0.0,0.032,0.839,0.065,0.0,0.065,0.935,0.0,0.935,1,0,0,277391_3329
7893,587727179534499908,01:44:22.55,-09:08:22.8,61,0.098,0.0,0.852,0.033,0.016,0.0,0.885,0.019,0.963,1,0,0,277391_6212
7894,587727230522818613,01:44:33.44,-09:20:46.5,61,0.0,0.016,0.984,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,277391_727
7909,587727179535089726,01:50:19.32,-09:10:31.7,66,0.015,0.0,0.985,0.0,0.0,0.0,0.985,0.011,0.989,1,0,0,277396_6139
7983,587727178999922824,02:06:04.42,-09:12:33.0,54,0.019,0.019,0.907,0.037,0.0,0.019,0.963,0.003,0.979,1,0,0,277412_4533
8011,587727179000643777,02:12:32.38,-09:12:59.2,38,0.0,0.026,0.974,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,277418_4478
8033,587727779743268994,02:15:55.50,-09:13:05.2,59,0.034,0.034,0.831,0.085,0.0,0.017,0.949,0.021,0.962,1,0,0,277422_4482
8042,587727779743531088,02:18:21.63,-09:17:27.7,34,0.0,0.0,0.971,0.0,0.0,0.029,0.971,0.0,0.971,1,0,0,277424_2095
8076,587727178465345654,02:26:57.54,-09:15:58.6,29,0.0,0.0,0.966,0.034,0.0,0.0,1.0,0.0,1.0,1,0,0,277433_2756
8077,587727178465280126,02:26:51.55,-09:16:26.3,27,0.0,0.037,0.926,0.037,0.0,0.0,1.0,0.0,1.0,1,0,0,277433_2835
8287,587730816286589071,22:13:24.78,-09:16:52.2,36,0.028,0.083,0.889,0.0,0.0,0.0,0.972,0.028,0.972,1,0,0,278604_2034
8397,587726877810753721,22:32:33.30,-09:22:06.5,29,0.034,0.0,0.931,0.0,0.034,0.0,0.931,0.02,0.946,1,0,0,278623_89
8483,587730817364918422,22:56:18.27,-09:19:49.7,36,0.028,0.0,0.917,0.056,0.0,0.0,0.972,0.028,0.972,1,0,0,278647_648
8493,587730817365246129,22:58:55.34,-09:15:23.5,20,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,278649_1905
8502,587730817365311634,22:59:46.55,-09:19:40.8,27,0.0,0.037,0.926,0.0,0.037,0.0,0.963,0.0,0.963,1,0,0,278650_875
8556,587726878889214033,23:16:11.19,-09:16:24.0,22,0.091,0.0,0.864,0.045,0.0,0.0,0.909,0.045,0.955,1,0,0,278666_1743
8561,587726878889279583,23:16:51.83,-09:12:46.7,48,0.042,0.042,0.854,0.042,0.021,0.0,0.938,0.031,0.949,1,0,0,278667_2733
8585,587727180056363095,23:25:36.68,-09:18:15.6,35,0.0,0.0,0.943,0.057,0.0,0.0,1.0,0.0,1.0,1,0,0,278676_1302
8666,587727180058001551,23:40:47.77,-09:20:03.2,24,0.042,0.0,0.917,0.0,0.042,0.0,0.917,0.036,0.922,1,0,0,278691_752
8746,587727227300675695,23:59:10.69,-09:18:57.7,29,0.034,0.034,0.862,0.069,0.0,0.0,0.966,0.024,0.976,1,0,0,278709_891
8820,587727227839512712,00:17:40.52,-08:54:58.2,23,0.043,0.0,0.913,0.043,0.0,0.0,0.957,0.043,0.957,1,0,0,278727_4689
8873,587727180600115325,00:29:36.30,-09:01:48.1,25,0.04,0.04,0.88,0.0,0.04,0.0,0.92,0.034,0.926,1,0,0,278739_2087
8904,587727180600705119,00:34:53.45,-08:55:57.8,28,0.0,0.036,0.929,0.0,0.0,0.036,0.964,0.0,0.964,1,0,0,278744_3668
8976,587727180601753667,00:44:11.73,-08:58:56.8,29,0.034,0.0,0.966,0.0,0.0,0.0,0.966,0.019,0.981,1,0,0,278753_2435
9041,587727227306573878,00:53:45.14,-09:06:35.2,41,0.024,0.0,0.878,0.024,0.049,0.024,0.902,0.024,0.902,1,0,0,278763_82
9084,587727180603588658,01:01:10.66,-08:54:32.5,54,0.019,0.019,0.926,0.019,0.019,0.0,0.963,0.019,0.963,1,0,0,278770_3999
9131,587727227308671049,01:13:26.29,-09:00:35.8,30,0.033,0.0,0.967,0.0,0.0,0.0,0.967,0.005,0.995,1,0,0,278782_2577
9135,587727227308802164,01:14:31.95,-09:02:51.7,28,0.036,0.0,0.893,0.071,0.0,0.0,0.964,0.023,0.977,1,0,0,278783_1658
9149,587727227308998771,01:16:23.19,-08:54:09.4,33,0.0,0.03,0.848,0.121,0.0,0.0,1.0,0.0,1.0,1,0,0,278785_4361
9180,587727180069077102,01:23:15.84,-09:01:41.2,35,0.086,0.0,0.914,0.0,0.0,0.0,0.914,0.086,0.914,1,0,0,278792_1032
9184,587727180069208175,01:24:39.56,-09:03:21.2,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,278793_1093
9238,587727231058968655,01:37:50.58,-09:03:11.8,51,0.137,0.02,0.843,0.0,0.0,0.0,0.863,0.137,0.863,1,0,0,278806_2105
9285,587727231059558503,01:43:08.10,-08:59:28.8,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,278811_3404
9312,587727231059755079,01:45:06.83,-08:57:19.2,34,0.0,0.029,0.912,0.029,0.029,0.0,0.971,0.0,0.971,1,0,0,278813_4194
9389,587727179535941714,01:57:55.86,-08:55:23.2,41,0.024,0.024,0.951,0.0,0.0,0.0,0.976,0.024,0.976,1,0,0,278826_5758
9402,587727179536203780,02:00:03.60,-08:55:07.1,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,278828_6304
9411,587727179536334957,02:01:51.59,-09:01:35.2,31,0.0,0.0,0.806,0.194,0.0,0.0,1.0,0.0,1.0,1,0,0,278830_2859
9451,587727179000381543,02:10:07.97,-09:07:19.2,30,0.0,0.0,0.967,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,278838_26
9478,587727179001036917,02:16:11.99,-09:00:40.4,61,0.0,0.016,0.984,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,278844_3434
9566,587724240688382084,02:34:37.87,-08:53:04.2,22,0.045,0.0,0.909,0.045,0.0,0.0,0.955,0.045,0.955,1,0,0,278862_6477
9715,587727212275499296,21:47:06.80,-09:05:42.4,36,0.028,0.0,0.972,0.0,0.0,0.0,0.972,0.014,0.986,1,0,0,280002_569
9735,587726877269623092,21:53:11.32,-09:03:49.8,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280008_1246
9758,587726877269819678,21:55:02.29,-09:06:10.8,53,0.019,0.019,0.906,0.038,0.019,0.0,0.962,0.014,0.967,1,0,0,280010_288
9779,587726877270212688,21:58:29.42,-09:05:07.2,28,0.036,0.0,0.929,0.036,0.0,0.0,0.964,0.004,0.996,1,0,0,280013_652
9788,587726877807739132,22:04:37.43,-08:56:57.7,61,0.016,0.016,0.918,0.049,0.0,0.0,0.984,0.008,0.992,1,0,0,280019_3569
9847,587726877808722109,22:13:39.19,-09:02:33.1,26,0.0,0.038,0.962,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280028_1583
9883,587730816823984307,22:18:44.26,-08:58:34.1,29,0.069,0.0,0.897,0.034,0.0,0.0,0.931,0.057,0.943,1,0,0,280033_3168
9907,587726878346510565,22:22:25.50,-08:55:30.2,20,0.05,0.0,0.85,0.0,0.0,0.1,0.85,0.015,0.883,1,0,0,280037_3638
10017,587730817363804334,22:46:06.97,-09:05:46.8,37,0.0,0.0,0.973,0.0,0.0,0.027,0.973,0.0,0.973,1,0,0,280060_476
10067,587726878887116999,22:57:02.63,-08:56:55.3,34,0.029,0.029,0.912,0.0,0.0,0.029,0.941,0.018,0.952,1,0,0,280071_3010
10109,587730817903231182,23:09:17.16,-08:54:35.9,32,0.0,0.0,0.938,0.031,0.0,0.031,0.969,0.0,0.969,1,0,0,280083_3887
10333,587727180596707484,23:58:00.43,-08:56:43.1,28,0.036,0.0,0.893,0.071,0.0,0.0,0.964,0.003,0.997,1,0,0,280132_3934
10359,587727227838464118,00:07:56.98,-08:45:15.7,31,0.065,0.0,0.935,0.0,0.0,0.0,0.935,0.014,0.986,1,0,0,280141_2823
10475,587727227842658398,00:46:38.79,-08:43:51.4,58,0.052,0.069,0.828,0.034,0.017,0.0,0.931,0.021,0.961,1,0,0,280180_2454
10514,587727227843379291,00:53:29.92,-08:46:04.1,66,0.0,0.015,0.97,0.0,0.0,0.015,0.985,0.0,0.985,1,0,0,280186_1963
10550,587727227843838061,00:57:35.14,-08:40:10.7,33,0.0,0.0,0.939,0.061,0.0,0.0,1.0,0.0,1.0,1,0,0,280190_3133
10682,587727180605620357,01:19:56.09,-08:40:40.8,24,0.167,0.0,0.833,0.0,0.0,0.0,0.833,0.04,0.96,1,0,0,280213_3504
10693,587727180606079051,01:24:31.22,-08:41:22.7,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280217_3338
10785,587727180071174231,01:42:42.53,-08:50:35.9,35,0.029,0.0,0.829,0.086,0.0,0.057,0.914,0.006,0.935,1,0,0,280235_764
10806,587727180071502042,01:45:59.29,-08:45:28.8,33,0.03,0.0,0.939,0.0,0.0,0.03,0.939,0.006,0.963,1,0,0,280238_3729
10814,587727180071567440,01:46:33.74,-08:47:45.8,34,0.0,0.0,0.824,0.0,0.0,0.176,0.824,0.0,0.824,1,0,0,280239_2266
10864,587727231061000327,01:56:37.98,-08:43:12.9,42,0.024,0.071,0.881,0.024,0.0,0.0,0.976,0.01,0.99,1,0,0,280249_4920
10871,587727231061196935,01:58:47.38,-08:47:56.2,35,0.0,0.0,0.943,0.029,0.0,0.029,0.971,0.0,0.971,1,0,0,280251_2376
10896,587727179536597105,02:04:16.72,-08:52:07.6,40,0.0,0.025,0.975,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280256_133
10952,587727780280467545,02:18:52.41,-08:46:31.6,32,0.0,0.031,0.906,0.031,0.031,0.0,0.969,0.0,0.969,1,0,0,280271_2636
10993,587724241224269937,02:25:10.66,-08:43:36.3,33,0.061,0.03,0.818,0.03,0.061,0.0,0.879,0.035,0.903,1,0,0,280277_4662
11099,587727178467573842,02:47:47.78,-08:49:49.4,65,0.031,0.0,0.954,0.015,0.0,0.0,0.969,0.017,0.983,1,0,0,280299_1094
11121,587727178468229174,02:53:36.30,-08:38:52.5,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,280305_5537
11182,587727212274188580,21:34:41.86,-08:43:40.8,24,0.042,0.0,0.833,0.083,0.0,0.042,0.917,0.012,0.946,1,0,0,281414_3696
11186,587727212274188543,21:34:40.84,-08:40:20.9,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281414_5278
11370,587730816822804717,22:07:44.45,-08:49:20.5,29,0.0,0.0,0.966,0.0,0.0,0.034,0.966,0.0,0.966,1,0,0,281446_1021
11382,587730816822870063,22:08:11.32,-08:45:05.7,32,0.062,0.031,0.875,0.0,0.0,0.031,0.906,0.027,0.941,1,0,0,281447_2230
11444,587726878346182781,22:19:16.08,-08:45:54.5,24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281458_2444
11611,587726878886002902,22:46:47.10,-08:50:05.0,40,0.1,0.0,0.875,0.025,0.0,0.0,0.9,0.029,0.971,1,0,0,281485_707
11800,587727180594217097,23:34:55.70,-08:46:31.7,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,281533_1892
12042,587727231596298374,01:42:08.27,-08:34:05.9,34,0.088,0.0,0.882,0.029,0.0,0.0,0.912,0.088,0.912,1,0,0,281659_1472
